#E EFF Epot Ekin Eint Eext
3.197385494699879e+00 3.896580794605491e+00 1.255445241440730e+00 1.941940253259149e+00 1.491067889016938e-01 1.106338452539036e+00
3.169747599401769e+00 4.095729148780173e+00 1.266917288061787e+00 1.902830311339982e+00 1.528927118462249e-01 1.114024576215563e+00
3.082883477919882e+00 3.827361199215500e+00 1.308864801757233e+00 1.774018676162649e+00 1.352216418271650e-01 1.173643159930069e+00
3.465128348556028e+00 2.888322157158529e+00 1.272474319186621e+00 2.192654029369407e+00 1.233150020634508e-01 1.149159317123170e+00
3.010327752610452e+00 3.433588226804696e+00 1.301027595157928e+00 1.709300157452524e+00 1.211321552922004e-01 1.179895439865728e+00
3.052568767754306e+00 3.736805838801300e+00 1.305198444547444e+00 1.747370323206862e+00 1.333674508040050e-01 1.171830993743440e+00
3.520119090152867e+00 2.925866493242586e+00 1.241313370408982e+00 2.278805719743885e+00 1.299361370618383e-01 1.111377233347144e+00
3.163299297267303e+00 3.797777531636144e+00 1.281054114376586e+00 1.882245182890717e+00 1.408093698114420e-01 1.140244744565144e+00
3.368523486287435e+00 3.196136059979946e+00 1.289269382034508e+00 2.079254104252927e+00 1.274424000206265e-01 1.161826982013882e+00
3.147842135769599e+00 3.338534037595116e+00 1.273036137417235e+00 1.874805998352363e+00 1.261383302146006e-01 1.146897807202635e+00
3.215067333636199e+00 3.312185611175904e+00 1.273490257954542e+00 1.941577075681657e+00 1.280819064507129e-01 1.145408351503828e+00
3.366055154936467e+00 2.491847524662152e+00 1.225761994780332e+00 2.140293160156136e+00 1.098658809813469e-01 1.115896113798985e+00
3.132699477516385e+00 3.719336138704413e+00 1.271079175874472e+00 1.861620301641913e+00 1.386375865068004e-01 1.132441589367672e+00
3.074929086213762e+00 3.542635897710378e+00 1.287181348925469e+00 1.787747737288293e+00 1.292018980709998e-01 1.157979450854471e+00
2.461335516384569e+00 4.242686063081048e+00 1.280927475558682e+00 1.180408040825887e+00 1.327333492987722e-01 1.148194126259909e+00
3.141817020837082e+00 3.740945581788368e+00 1.287665709201170e+00 1.854151311635912e+00 1.373604372706430e-01 1.150305271930527e+00
3.270526272578794e+00 2.840893429162023e+00 1.294407930777768e+00 1.976118341801027e+00 1.108436986527375e-01 1.183564232125030e+00
3.305352100274312e+00 3.194767952650820e+00 1.288355088748824e+00 2.016997011525488e+00 1.255995523235073e-01 1.162755536425317e+00
3.548104193431605e+00 3.332038146369614e+00 1.297684715731935e+00 2.250419477699670e+00 1.395100955728871e-01 1.158174620159048e+00
3.601646386279405e+00 2.613825703089545e+00 1.267443967765330e+00 2.334202418514076e+00 1.202043620791399e-01 1.147239605686190e+00
2.740636792138737e+00 4.234967132869141e+00 1.310377904438417e+00 1.430258887700320e+00 1.368577309738280e-01 1.173520173464589e+00
3.657721926492876e+00 2.884674403957292e+00 1.225187108129624e+00 2.432534818363251e+00 1.359983926406579e-01 1.089188715488966e+00
2.964130758384927e+00 4.320385498171759e+00 1.278981111671909e+00 1.685149646713018e+00 1.499776692954961e-01 1.129003442376413e+00
3.226024421125487e+00 3.526470794903260e+00 1.267991424725082e+00 1.958032996400405e+00 1.369826575354150e-01 1.131008767189667e+00
3.401290234485338e+00 3.193370825417062e+00 1.295227081716761e+00 2.106063152768577e+00 1.292578209837397e-01 1.165969260733023e+00
3.351124270923128e+00 2.753504105688756e+00 1.271094895015911e+00 2.080029375907217e+00 1.140578448890458e-01 1.157037050126865e+00
3.464652987451611e+00 2.615875100644101e+00 1.267414807195985e+00 2.197238180255626e+00 1.150955568904731e-01 1.152319250305512e+00
3.150722395685760e+00 3.590205219360183e+00 1.243546590152759e+00 1.907175805533001e+00 1.366618416155081e-01 1.106884748537251e+00
3.046634175943374e+00 3.538228368567874e+00 1.235033259532040e+00 1.811600916411333e+00 1.306016298178841e-01 1.104431629714157e+00
3.021604307237450e+00 3.747715962217445e+00 1.308813893847567e+00 1.712790413389882e+00 1.309592140522212e-01 1.177854679795346e+00
3.511239209760206e+00 3.353734258591318e+00 1.298033881610899e+00 2.213205328149307e+00 1.388418544979909e-01 1.159192027112908e+00
3.411112497783979e+00 3.428778777075707e+00 1.296971594101780e+00 2.114140903682199e+00 1.381450772317172e-01 1.158826516870063e+00
3.547205214399160e+00 3.069623689605608e+00 1.247223533036883e+00 2.299981681362277e+00 1.356543395657858e-01 1.111569193471097e+00
3.160557854655283e+00 3.630252189904783e+00 1.258734917264974e+00 1.901822937390309e+00 1.380356502683058e-01 1.120699266996668e+00
3.368347662126227e+00 2.650046174213339e+00 1.290154677079451e+00 2.078192985046775e+00 1.089069963929617e-01 1.181247680686490e+00
3.464978348108328e+00 2.853293780032113e+00 1.254277343843066e+00 2.210701004265262e+00 1.222614956472128e-01 1.132015848195854e+00
2.939273456121415e+00 3.416476190548454e+00 1.258806905194742e+00 1.680466550926673e+00 1.211067446850118e-01 1.137700160509731e+00
3.670744426233609e+00 3.221012708023547e+00 1.274885736910813e+00 2.395858689322797e+00 1.431805743525759e-01 1.131705162558238e+00
3.060160307127409e+00 3.750373757358184e+00 1.306357821419089e+00 1.753802485708321e+00 1.328138339684135e-01 1.173543987450676e+00
3.644335204315555e+00 2.979547057376850e+00 1.304323335539224e+00 2.340011868776331e+00 1.312318576907149e-01 1.173091477848508e+00
3.341968932458166e+00 3.297839799459686e+00 1.296427336966006e+00 2.045541595492160e+00 1.298587941896111e-01 1.166568542776395e+00
3.377457902789180e+00 3.085926715081305e+00 1.264182510284313e+00 2.113275392504867e+00 1.271519165632728e-01 1.137030593721040e+00
3.440211976523655e+00 3.057697609229246e+00 1.292822955445602e+00 2.147389021078053e+00 1.256241286595312e-01 1.167198826786070e+00
3.555678682070009e+00 3.199742231103583e+00 1.322336363926202e+00 2.233342318143806e+00 1.332349584613668e-01 1.189101405464835e+00
3.472685688656092e+00 3.032194693260653e+00 1.280574371067120e+00 2.192111317588971e+00 1.283900695046723e-01 1.152184301562448e+00
3.523990569796467e+00 3.450537765396550e+00 1.314988094232179e+00 2.209002475564288e+00 1.423031135086932e-01 1.172684980723486e+00
3.164314735793522e+00 3.074628051903435e+00 1.296195988218733e+00 1.868118747574789e+00 1.146145609315108e-01 1.181581427287222e+00
3.635713916378188e+00 2.962572741545513e+00 1.242374476970129e+00 2.393339439408058e+00 1.372202831034288e-01 1.105154193866701e+00
2.269115215162119e+00 4.719081219133701e+00 1.334277473447422e+00 9.348377417146977e-01 1.344112016731797e-01 1.199866271774243e+00
3.525174530404104e+00 2.910201612989591e+00 1.263593231011341e+00 2.261581299392763e+00 1.281107319164128e-01 1.135482499094929e+00
3.559787550780932e+00 3.250768231858510e+00 1.254814869965946e+00 2.304972680814986e+00 1.431627207383551e-01 1.111652149227591e+00
3.192211716536954e+00 3.540235311221228e+00 1.295939039765293e+00 1.896272676771660e+00 1.339880426053273e-01 1.161950997159966e+00
3.698893268338681e+00 2.700765292332307e+00 1.222868178635701e+00 2.476025089702979e+00 1.323283874912199e-01 1.090539791144481e+00
3.581869925095647e+00 3.188302651788090e+00 1.274216740057798e+00 2.307653185037849e+00 1.382762316300645e-01 1.135940508427733e+00
3.270089050970536e+00 3.509497550136129e+00 1.277469615083316e+00 1.992619435887220e+00 1.362324376722147e-01 1.141237177411101e+00
2.609064118040846e+00 3.640471686269152e+00 1.268705020535035e+00 1.340359097505811e+00 1.147753616305248e-01 1.153929658904510e+00
3.391144841563104e+00 3.022071377269250e+00 1.262824399621463e+00 2.128320441941641e+00 1.256552932547134e-01 1.137169106366749e+00
3.575080395901673e+00 3.047930250240230e+00 1.267007775258753e+00 2.308072620642920e+00 1.344936033244172e-01 1.132514171934336e+00
2.693968829626067e+00 4.245483853475571e+00 1.305775958970448e+00 1.388192870655619e+00 1.373615205082036e-01 1.168414438462244e+00
3.480148314355745e+00 3.226840031086510e+00 1.245633721781662e+00 2.234514592574083e+00 1.377411845417701e-01 1.107892537239892e+00
3.174212981953330e+00 3.229708286473577e+00 1.295059075459160e+00 1.879153906494170e+00 1.205875612669095e-01 1.174471514192250e+00
3.247739408335958e+00 3.476418347020507e+00 1.297093367532834e+00 1.950646040803124e+00 1.317032648962431e-01 1.165390102636590e+00
3.435444491070294e+00 3.408007150320607e+00 1.273548950610019e+00 2.161895540460274e+00 1.387982790772282e-01 1.134750671532791e+00
2.967126572742901e+00 3.919885332995549e+00 1.288187348742012e+00 1.678939224000889e+00 1.366427541478305e-01 1.151544594594181e+00
3.505798235226506e+00 2.880730219183251e+00 1.253967392639901e+00 2.251830842586605e+00 1.269120021266106e-01 1.127055390513291e+00
3.537139852295569e+00 2.894532039608221e+00 1.269714945114299e+00 2.267424907181270e+00 1.273171479782195e-01 1.142397797136080e+00
3.431122128640785e+00 2.794963021587166e+00 1.263904311162140e+00 2.167217817478645e+00 1.193046628174473e-01 1.144599648344693e+00
3.480638731562516e+00 3.292409255062636e+00 1.307195338164993e+00 2.173443393397524e+00 1.346909538761471e-01 1.172504384288846e+00
3.412421441092925e+00 3.110933484805384e+00 1.258079004709778e+00 2.154342436383147e+00 1.301951754703887e-01 1.127883829239390e+00
2.595877334142627e+00 4.584278250404370e+00 1.272492752371827e+00 1.323384581770800e+00 1.489685620231319e-01 1.123524190348696e+00
3.368586356539648e+00 3.129484406767460e+00 1.304617999414829e+00 2.063968357124819e+00 1.229851788386775e-01 1.181632820576151e+00
3.066808457879466e+00 3.476633100514649e+00 1.243703661189716e+00 1.823104796689750e+00 1.306872255307094e-01 1.113016435659006e+00
3.441486170347908e+00 3.536003531996018e+00 1.280714093117999e+00 2.160772077229908e+00 1.437786866832459e-01 1.136935406434754e+00
3.161769057057274e+00 3.461765139441494e+00 1.284533140637768e+00 1.877235916419506e+00 1.296833762823014e-01 1.154849764355466e+00
3.295926011720185e+00 3.646705993566410e+00 1.288553082253685e+00 2.007372929466501e+00 1.405780730348709e-01 1.147975009218814e+00
3.499335207861827e+00 2.675313841905836e+00 1.284700994209426e+00 2.214634213652400e+00 1.184669098058040e-01 1.166234084403622e+00
3.217785437542753e+00 3.894792708000534e+00 1.301928302504357e+00 1.915857135038396e+00 1.443018491909394e-01 1.157626453313417e+00
3.231484138535650e+00 2.883963763454969e+00 1.271824563084662e+00 1.959659575450988e+00 1.126396379703812e-01 1.159184925114281e+00
3.099288800241607e+00 3.597915645938174e+00 1.287855038191230e+00 1.811433762050377e+00 1.320014410752163e-01 1.155853597116014e+00
3.456624665725069e+00 2.968421636125400e+00 1.267503493740910e+00 2.189121171984159e+00 1.265648543652602e-01 1.140938639375650e+00
3.363655991666919e+00 3.143466497256691e+00 1.300977103129491e+00 2.062678888537428e+00 1.247472299668259e-01 1.176229873162665e+00
3.645916150918767e+00 2.628200548880065e+00 1.237663623517976e+00 2.408252527400791e+00 1.256776226552618e-01 1.111986000862715e+00
3.643437152425745e+00 2.654386082282146e+00 1.213503546464448e+00 2.429933605961296e+00 1.297218260469276e-01 1.083781720417521e+00
3.390833614590351e+00 3.183800285706380e+00 1.234912522292514e+00 2.155921092297837e+00 1.339760368521180e-01 1.100936485440396e+00
3.152643581792775e+00 3.375023045965350e+00 1.282735243484973e+00 1.869908338307801e+00 1.256996895808460e-01 1.157035553904127e+00
2.913323003731485e+00 4.185576220898584e+00 1.325671095250361e+00 1.587651908481124e+00 1.414563873227856e-01 1.184214707927576e+00
2.737734272996212e+00 3.887625379731428e+00 1.282296790765479e+00 1.455437482230732e+00 1.256578376963744e-01 1.156638953069105e+00
3.567898613061202e+00 2.634975253166951e+00 1.242090565566931e+00 2.325808047494271e+00 1.217152567613731e-01 1.120375308805557e+00
3.382054172102815e+00 3.098696474541901e+00 1.262911089480145e+00 2.119143082622671e+00 1.288690452374265e-01 1.134042044242718e+00
3.405386785717939e+00 2.952762228795558e+00 1.227869855368468e+00 2.177516930349471e+00 1.263982106717016e-01 1.101471644696767e+00
3.500101137274118e+00 3.030806607403011e+00 1.289998483674771e+00 2.210102653599347e+00 1.290045279556157e-01 1.160993955719155e+00
2.976804849502468e+00 3.416543891038189e+00 1.305204349790474e+00 1.671600499711994e+00 1.174446877347107e-01 1.187759662055763e+00
3.615510662702067e+00 3.453928803228234e+00 1.265070926213386e+00 2.350439736488682e+00 1.503437088586201e-01 1.114727217354766e+00
3.399438840836299e+00 3.115539259838704e+00 1.274757565999770e+00 2.124681274836529e+00 1.283223469899641e-01 1.146435219009805e+00
3.167204497251250e+00 3.887730183933858e+00 1.288955992148654e+00 1.878248505102596e+00 1.458726154837575e-01 1.143083376664897e+00
3.588626390198915e+00 2.888586333960051e+00 1.304649477089830e+00 2.283976913109086e+00 1.258202069392340e-01 1.178829270150596e+00
3.167007399319986e+00 3.691957101852354e+00 1.298253287477225e+00 1.868754111842761e+00 1.377169696272300e-01 1.160536317849993e+00
3.537664720347069e+00 3.020042932895030e+00 1.242986605809772e+00 2.294678114537297e+00 1.334703582862174e-01 1.109516247523554e+00
2.941003834919929e+00 3.702340163389081e+00 1.310036928414424e+00 1.630966906505505e+00 1.265530573611740e-01 1.183483871053250e+00
3.314940003184074e+00 2.827621242699562e+00 1.245417162610206e+00 2.069522840573868e+00 1.172783859309840e-01 1.128138776679222e+00
3.489883245055879e+00 3.352552321280512e+00 1.283754935194518e+00 2.206128309861361e+00 1.392791840175017e-01 1.144475751177015e+00
3.001634117140077e+00 3.832708220115371e+00 1.262187900661310e+00 1.739446216478767e+00 1.383439046654982e-01 1.123843995995812e+00
3.427632894224895e+00 2.608176749134868e+00 1.260385149467811e+00 2.167247744757083e+00 1.131486760205811e-01 1.147236473447231e+00
3.513395618356753e+00 2.898685003695168e+00 1.299120852799321e+00 2.214274765557432e+00 1.254008810217466e-01 1.173719971777574e+00
3.196595697398279e+00 3.606732518826960e+00 1.286035322737310e+00 1.910560374660969e+00 1.342976374898313e-01 1.151737685247479e+00
3.568442565026781e+00 2.675540990090430e+00 1.246403748948879e+00 2.322038816077901e+00 1.225000209119843e-01 1.123903728036894e+00
2.840754828101367e+00 4.421792676953217e+00 1.271913416482719e+00 1.568841411618648e+00 1.504283639923592e-01 1.121485052490360e+00
3.149614242970170e+00 3.377758593360919e+00 1.266380115381313e+00 1.883234127588857e+00 1.264080334914339e-01 1.139972081889880e+00
3.299929459873046e+00 3.419402374401430e+00 1.307734489022440e+00 1.992194970850606e+00 1.310321935910277e-01 1.176702295431413e+00
3.320398818787639e+00 3.597634599355364e+00 1.331973682117931e+00 1.988425136669709e+00 1.368416294143863e-01 1.195132052703544e+00
3.380789987836551e+00 3.251105452637951e+00 1.282372248970505e+00 2.098417738866047e+00 1.311400447481987e-01 1.151232204222306e+00
3.137510456302883e+00 3.235893966421830e+00 1.267219274369443e+00 1.870291181933440e+00 1.204684741493204e-01 1.146750800220123e+00
3.473784788020816e+00 3.213862010370875e+00 1.247013287393358e+00 2.226771500627458e+00 1.378900749200880e-01 1.109123212473270e+00
3.390369156143106e+00 2.763529852212278e+00 1.269005965651363e+00 2.121363190491744e+00 1.166317333247927e-01 1.152374232326571e+00
3.491025408563416e+00 3.007798786063407e+00 1.273497466218369e+00 2.217527942345047e+00 1.275593966332201e-01 1.145938069585149e+00
3.213124003443309e+00 3.336952058601186e+00 1.326164410754723e+00 1.886959592688587e+00 1.233408106601595e-01 1.202823600094563e+00
2.906759228579627e+00 4.004408770920892e+00 1.280584297140360e+00 1.626174931439267e+00 1.390677837435555e-01 1.141516513396804e+00
3.457087558160410e+00 3.089707483750916e+00 1.303445163175814e+00 2.153642394984596e+00 1.276798753728488e-01 1.175765287802966e+00
3.451907185208142e+00 2.919750355063132e+00 1.305478954063762e+00 2.146428231144381e+00 1.221829578344185e-01 1.183295996229344e+00
3.570883006924045e+00 3.102695650425701e+00 1.316748086266468e+00 2.254134920657576e+00 1.304898617762048e-01 1.186258224490263e+00
3.162534910932836e+00 3.404290569251077e+00 1.299187885075838e+00 1.863347025856998e+00 1.262132934582240e-01 1.172974591617614e+00
3.315720161202740e+00 3.321260127133959e+00 1.329139921070903e+00 1.986580240131838e+00 1.261568100432770e-01 1.202983111027625e+00
3.325925264008118e+00 3.254466667712541e+00 1.261868370280020e+00 2.064056893728099e+00 1.305912732708628e-01 1.131277097009156e+00
3.190186767281770e+00 3.540116004542736e+00 1.287304864030117e+00 1.902881903251654e+00 1.326783985300186e-01 1.154626465500097e+00
3.637659836442393e+00 2.914331977465135e+00 1.263444918587526e+00 2.374214917854867e+00 1.333983538139416e-01 1.130046564773584e+00
3.460793864921240e+00 2.961967733038543e+00 1.265245147573233e+00 2.195548717348006e+00 1.261253919367705e-01 1.139119755636463e+00
3.161604991865466e+00 3.516615948570088e+00 1.301669009746491e+00 1.859935982118975e+00 1.295595860113616e-01 1.172109423735129e+00
3.518302215362693e+00 2.595262299730070e+00 1.311286046018420e+00 2.207016169344273e+00 1.137341429207786e-01 1.197551903097642e+00
2.468066216842795e+00 4.722842620466722e+00 1.319337299762837e+00 1.148728917079958e+00 1.416157116717015e-01 1.177721588091134e+00
3.408924067010296e+00 3.229300064168680e+00 1.242535375072201e+00 2.166388691938096e+00 1.381686041405618e-01 1.104366770931639e+00
2.922596411442560e+00 3.544311178651914e+00 1.301686562126840e+00 1.620909849315720e+00 1.195509781460010e-01 1.182135583980840e+00
3.455913942838193e+00 3.172389101081941e+00 1.269410040513687e+00 2.186503902324505e+00 1.335849120849646e-01 1.135825128428722e+00
3.573457375660965e+00 2.678418703846936e+00 1.266945573610014e+00 2.306511802050951e+00 1.221379740175866e-01 1.144807599592427e+00
3.657035564104771e+00 2.702098001961009e+00 1.251369862739691e+00 2.405665701365080e+00 1.287696512267928e-01 1.122600211512898e+00
2.391434006236728e+00 4.838966498618182e+00 1.297176088657017e+00 1.094257917579712e+00 1.444711988737948e-01 1.152704889783221e+00
3.482827655805610e+00 3.540734205838198e+00 1.268775162189214e+00 2.214052493616396e+00 1.471614461252800e-01 1.121613716063935e+00
3.272921025799024e+00 3.405564187783721e+00 1.279046821323001e+00 1.993874204476023e+00 1.319629653178211e-01 1.147083856005179e+00
3.542258024991207e+00 3.321428672194726e+00 1.259035239507094e+00 2.283222785484113e+00 1.434675008851884e-01 1.115567738621906e+00
3.756693701587152e+00 3.307945802163603e+00 1.287946069295681e+00 2.468747632291470e+00 1.493880598327765e-01 1.138558009462904e+00
3.504026947242262e+00 3.275781807663361e+00 1.302727254506480e+00 2.201299692735782e+00 1.370662513291012e-01 1.165661003177378e+00
3.410105583654410e+00 3.398536379593348e+00 1.259393526192221e+00 2.150712057462189e+00 1.393566894757244e-01 1.120036836716497e+00
3.427811111331286e+00 3.474815170003789e+00 1.282495385184519e+00 2.145315726146767e+00 1.405616714902825e-01 1.141933713694235e+00
3.634711206441580e+00 3.428681936108528e+00 1.219369646002725e+00 2.415341560438855e+00 1.546602508757596e-01 1.064709395126966e+00
2.992908494160293e+00 3.260733690752262e+00 1.264089107672816e+00 1.728819386487476e+00 1.159456672494518e-01 1.148143440423364e+00
3.388179349806352e+00 3.423957403632355e+00 1.305298101699697e+00 2.082881248106655e+00 1.356088828085227e-01 1.169689218891173e+00
3.535908615857916e+00 3.053453030694891e+00 1.259727464842430e+00 2.276181151015486e+00 1.323641286742754e-01 1.127363336168154e+00
3.166322974086878e+00 3.491250001280366e+00 1.297970990338809e+00 1.868351983748070e+00 1.300703704768673e-01 1.167900619861941e+00
3.458395614124357e+00 2.524106198267310e+00 1.266747604642455e+00 2.191648009481903e+00 1.117020897397852e-01 1.155045514902669e+00
3.037960256159712e+00 3.350748581477180e+00 1.285713501695907e+00 1.752246754463805e+00 1.198531748506155e-01 1.165860326845293e+00
3.057076337438472e+00 3.707207479324081e+00 1.330221843374173e+00 1.726854494064299e+00 1.306452676292761e-01 1.199576575744898e+00
3.230724362283567e+00 3.629868754339164e+00 1.356825728603595e+00 1.873898633679972e+00 1.308405376600547e-01 1.225985190943540e+00
3.104817231037857e+00 3.417522101548886e+00 1.286922071064962e+00 1.817895159972895e+00 1.240999188362002e-01 1.162822152228761e+00
3.384683806512971e+00 3.143644695964456e+00 1.270450572131074e+00 2.114233234381897e+00 1.284665313895317e-01 1.141984040741542e+00
3.346815462257963e+00 3.512459518413661e+00 1.271536719248530e+00 2.075278743009433e+00 1.392335016156559e-01 1.132303217632874e+00
3.508007459515275e+00 3.267188557536146e+00 1.301384084926024e+00 2.206623374589251e+00 1.370584508259472e-01 1.164325634100077e+00
3.471917520469197e+00 2.842290348411891e+00 1.252312465559692e+00 2.219605054909505e+00 1.247441207647343e-01 1.127568344794958e+00
3.494310759497187e+00 3.460090863787697e+00 1.254225448390307e+00 2.240085311106879e+00 1.453759694207068e-01 1.108849478969601e+00
3.218204782124327e+00 3.492296862887246e+00 1.310508224019196e+00 1.907696558105131e+00 1.307118443903621e-01 1.179796379628834e+00
3.035680038534451e+00 3.757495231561975e+00 1.311686198110948e+00 1.723993840423504e+00 1.354872269612264e-01 1.176198971149722e+00
2.962885931854478e+00 3.704261334751628e+00 1.306021318051708e+00 1.656864613802771e+00 1.276419026529735e-01 1.178379415398735e+00
3.364727562940499e+00 3.235331095424243e+00 1.322725332650356e+00 2.042002230290143e+00 1.252884250516725e-01 1.197436907598684e+00
3.150426399961972e+00 3.494263332628196e+00 1.221851849775156e+00 1.928574550186816e+00 1.374041232500312e-01 1.084447726525125e+00
3.583847559584691e+00 2.674620637757801e+00 1.249009710674941e+00 2.334837848909750e+00 1.235969370860264e-01 1.125412773588914e+00
3.430964730752626e+00 3.369186917562047e+00 1.266007029588753e+00 2.164957701163873e+00 1.393159784677451e-01 1.126691051121007e+00
3.571208180779814e+00 3.277128796055753e+00 1.266034970774126e+00 2.305173210005688e+00 1.424777055826330e-01 1.123557265191492e+00
3.144508857878165e+00 4.031264263176865e+00 1.278258416968524e+00 1.866250440909641e+00 1.487900980643739e-01 1.129468318904150e+00
3.606556878570092e+00 2.887554983757440e+00 1.248638707077558e+00 2.357918171492534e+00 1.321536727838065e-01 1.116485034293751e+00
3.103025074213448e+00 3.668266515360357e+00 1.293884945585088e+00 1.809140128628359e+00 1.332654837577096e-01 1.160619461827379e+00
3.357252315672811e+00 3.010738714270571e+00 1.271373044566784e+00 2.085879271106027e+00 1.235461238043092e-01 1.147826920762474e+00
3.565168717724920e+00 3.030172140247757e+00 1.287304782108353e+00 2.277863935616568e+00 1.312579369735087e-01 1.156046845134844e+00
3.420549563206359e+00 3.213109560674515e+00 1.298093063525144e+00 2.122456499681215e+00 1.301774505679474e-01 1.167915612957197e+00
3.562739758578333e+00 3.212356057217075e+00 1.232187551794527e+00 2.330552206783806e+00 1.433887870570358e-01 1.088798764737492e+00
3.409442915849136e+00 2.928259805983189e+00 1.275783396003139e+00 2.133659519845998e+00 1.235451352842366e-01 1.152238260718903e+00
3.147086146158306e+00 3.744061979382077e+00 1.307728959606238e+00 1.839357186552067e+00 1.355057169461295e-01 1.172223242660109e+00
3.093508186550893e+00 3.879828129019164e+00 1.308926089695926e+00 1.784582096854967e+00 1.371707589772564e-01 1.171755330718670e+00
3.494939000279984e+00 3.100845009240791e+00 1.252461972487155e+00 2.242477027792830e+00 1.334061293943782e-01 1.119055843092777e+00
3.867019915634484e+00 2.937480388765933e+00 1.261459986261928e+00 2.605559929372555e+00 1.421282903744806e-01 1.119331695887447e+00
3.417507069962829e+00 3.229674072280378e+00 1.318551430249198e+00 2.098955639713631e+00 1.279964665549450e-01 1.190554963694254e+00
3.492541499378127e+00 2.827515142958123e+00 1.285147480518860e+00 2.207394018859268e+00 1.210008224509134e-01 1.164146658067946e+00
3.188392305951583e+00 3.848087311002223e+00 1.317301373593892e+00 1.871090932357691e+00 1.389128903520625e-01 1.178388483241829e+00
2.506169910203863e+00 4.213981799603110e+00 1.318673923232764e+00 1.187495986971099e+00 1.270949706811444e-01 1.191578952551620e+00
3.259949378014867e+00 3.637836987703220e+00 1.299610218869018e+00 1.960339159145849e+00 1.385175605394040e-01 1.161092658329614e+00
3.446952767557259e+00 3.449349835879209e+00 1.251756440520111e+00 2.195196327037148e+00 1.444100966263404e-01 1.107346343893771e+00
3.302872358627933e+00 3.348111748933902e+00 1.285238460235797e+00 2.017633898392136e+00 1.305921889418127e-01 1.154646271293984e+00
3.145991187453194e+00 2.921364457402144e+00 1.288052603813173e+00 1.857938583640021e+00 1.076536772029065e-01 1.180398926610267e+00
3.286857125758185e+00 2.937418089868776e+00 1.235655017958891e+00 2.051202107799293e+00 1.201477486195252e-01 1.115507269339366e+00
3.394764293084840e+00 3.173188920585453e+00 1.296171449050308e+00 2.098592844034533e+00 1.278957904658905e-01 1.168275658584418e+00
3.639925732791259e+00 2.806053441935418e+00 1.226460621780024e+00 2.413465111011235e+00 1.341994750573435e-01 1.092261146722680e+00
3.681305350301355e+00 3.350529885080110e+00 1.261830559245159e+00 2.419474791056195e+00 1.498288352377029e-01 1.112001724007456e+00
3.441761346823728e+00 3.316459253910328e+00 1.263526822543466e+00 2.178234524280262e+00 1.376882104534607e-01 1.125838612090005e+00
3.143519162954200e+00 3.780225199857693e+00 1.294179340469030e+00 1.849339822485170e+00 1.390260856080421e-01 1.155153254860988e+00
3.193100466771402e+00 3.462442526497047e+00 1.248699486894531e+00 1.944400979876871e+00 1.347273963101390e-01 1.113972090584392e+00
3.361281569776861e+00 3.316094265785755e+00 1.278799274785276e+00 2.082482294991585e+00 1.315433774009883e-01 1.147255897384288e+00
3.396232929838275e+00 3.812320680826252e+00 1.258268620137335e+00 2.137964309700940e+00 1.534902969792568e-01 1.104778323158078e+00
3.287351489409357e+00 3.195359318597473e+00 1.287619129942491e+00 1.999732359466866e+00 1.240749858589827e-01 1.163544144083508e+00
3.604538436856184e+00 2.974946125886733e+00 1.254045119062696e+00 2.350493317793488e+00 1.347038717695044e-01 1.119341247293191e+00
3.496860788507347e+00 2.872628804989465e+00 1.230956990241839e+00 2.265903798265508e+00 1.287562677285216e-01 1.102200722513318e+00
3.575557138632211e+00 2.965950094182500e+00 1.293158459149211e+00 2.282398679483000e+00 1.274163547750316e-01 1.165742104374181e+00
3.483667167741350e+00 2.820654669066435e+00 1.258296506944192e+00 2.225370660797157e+00 1.225767822495972e-01 1.135719724694595e+00
3.490521775861724e+00 3.023598090723473e+00 1.247503016825856e+00 2.243018759035868e+00 1.315050342400677e-01 1.115997982585788e+00
3.600822382627228e+00 2.672315985475055e+00 1.214560265517118e+00 2.386262117110110e+00 1.276638098071462e-01 1.086896455709973e+00
3.333467813656103e+00 3.116428532474451e+00 1.271536516338210e+00 2.061931297317893e+00 1.267222137768119e-01 1.144814302561398e+00
3.413782041167423e+00 3.388223249014900e+00 1.288589404586141e+00 2.125192636581282e+00 1.353684046283678e-01 1.153220999957773e+00
3.157513620354435e+00 3.126768148058547e+00 1.275723210429326e+00 1.881790409925109e+00 1.187528969653844e-01 1.156970313463942e+00
3.558159209707756e+00 2.518843793425096e+00 1.238820900127433e+00 2.319338309580323e+00 1.187625992064620e-01 1.120058300920971e+00
3.212196629057047e+00 3.455612941402188e+00 1.287748128164714e+00 1.924448500892333e+00 1.319678181783805e-01 1.155780309986333e+00
3.235138169767511e+00 3.218704129772515e+00 1.275653742656701e+00 1.959484427110810e+00 1.250236908901339e-01 1.150630051766568e+00
3.176482742215836e+00 3.057681846657815e+00 1.233840465733803e+00 1.942642276482033e+00 1.209566508157440e-01 1.112883814918058e+00
3.377120348059720e+00 3.185803172177946e+00 1.272623240676577e+00 2.104497107383143e+00 1.286836585698924e-01 1.143939582106684e+00
3.331894108569430e+00 3.102627302801296e+00 1.275832391235763e+00 2.056061717333668e+00 1.245593380768350e-01 1.151273053158926e+00
3.136191822046866e+00 3.622256963030619e+00 1.259116860129488e+00 1.877074961917379e+00 1.387340194424052e-01 1.120382840687083e+00
