1.012500e+00 4.597040e-02 2.341779e-04
1.027500e+00 4.577666e-02 1.971718e-04
1.042500e+00 4.526254e-02 1.882777e-04
1.057500e+00 4.462993e-02 2.211542e-04
1.072500e+00 4.403782e-02 1.969563e-04
1.087500e+00 4.395999e-02 1.891223e-04
1.102500e+00 4.327735e-02 1.629738e-04
1.117500e+00 4.303670e-02 1.882114e-04
1.132500e+00 4.220782e-02 1.764687e-04
1.147500e+00 4.215425e-02 1.843242e-04
1.162500e+00 4.143772e-02 1.766865e-04
1.177500e+00 4.099020e-02 1.589838e-04
1.192500e+00 4.060193e-02 1.636316e-04
1.207500e+00 4.004626e-02 1.701604e-04
1.222500e+00 3.964108e-02 1.454128e-04
1.237500e+00 3.874480e-02 1.546568e-04
1.252500e+00 3.816254e-02 1.739322e-04
1.267500e+00 3.767939e-02 1.413324e-04
1.282500e+00 3.719278e-02 1.533674e-04
1.297500e+00 3.645566e-02 1.498814e-04
1.312500e+00 3.560189e-02 1.573067e-04
1.327500e+00 3.504332e-02 1.381275e-04
1.342500e+00 3.431170e-02 1.539043e-04
1.357500e+00 3.381556e-02 1.450088e-04
1.372500e+00 3.276166e-02 1.378796e-04
1.387500e+00 3.212327e-02 1.342148e-04
1.402500e+00 3.180500e-02 1.242759e-04
1.417500e+00 3.123946e-02 1.303614e-04
1.432500e+00 3.030221e-02 1.341951e-04
1.447500e+00 2.972858e-02 1.382954e-04
1.462500e+00 2.892595e-02 1.198378e-04
1.477500e+00 2.822447e-02 1.252547e-04
1.492500e+00 2.740706e-02 1.251410e-04
1.507500e+00 2.690498e-02 1.206322e-04
1.522500e+00 2.610281e-02 1.171581e-04
1.537500e+00 2.550934e-02 1.082347e-04
1.552500e+00 2.486427e-02 9.874068e-05
1.567500e+00 2.405255e-02 9.695638e-05
1.582500e+00 2.344749e-02 9.665774e-05
1.597500e+00 2.250075e-02 1.044101e-04
1.612500e+00 2.197063e-02 8.828758e-05
1.627500e+00 2.118416e-02 8.763910e-05
1.642500e+00 2.048082e-02 8.838090e-05
1.657500e+00 2.008554e-02 8.740480e-05
1.672500e+00 1.944695e-02 8.437232e-05
1.687500e+00 1.882369e-02 7.890827e-05
1.702500e+00 1.798902e-02 7.702310e-05
1.717500e+00 1.738949e-02 9.160934e-05
1.732500e+00 1.679734e-02 7.502141e-05
1.747500e+00 1.627151e-02 6.202514e-05
1.762500e+00 1.553872e-02 6.732732e-05
1.777500e+00 1.499682e-02 7.942644e-05
1.792500e+00 1.460719e-02 6.996607e-05
1.807500e+00 1.395363e-02 7.412862e-05
1.822500e+00 1.346358e-02 6.317464e-05
1.837500e+00 1.296435e-02 6.065152e-05
1.852500e+00 1.225809e-02 5.873043e-05
1.867500e+00 1.172609e-02 5.954326e-05
1.882500e+00 1.139266e-02 5.243689e-05
1.897500e+00 1.070933e-02 5.012518e-05
1.912500e+00 1.050167e-02 5.053316e-05
1.927500e+00 9.978448e-03 5.115615e-05
1.942500e+00 9.523776e-03 5.590567e-05
1.957500e+00 9.019236e-03 4.989775e-05
1.972500e+00 8.567335e-03 4.841854e-05
1.987500e+00 8.277879e-03 4.581651e-05
2.002500e+00 7.884177e-03 4.486988e-05
2.017500e+00 7.498879e-03 4.473629e-05
2.032500e+00 7.217289e-03 4.674543e-05
2.047500e+00 6.729251e-03 4.317791e-05
2.062500e+00 6.512751e-03 3.758620e-05
2.077500e+00 6.139035e-03 4.530483e-05
2.092500e+00 5.869350e-03 3.297452e-05
2.107500e+00 5.496805e-03 3.748101e-05
2.122500e+00 5.167141e-03 3.875467e-05
2.137500e+00 4.978063e-03 3.349500e-05
2.152500e+00 4.647173e-03 3.016815e-05
2.167500e+00 4.458182e-03 3.830988e-05
2.182500e+00 4.213119e-03 3.295218e-05
2.197500e+00 4.003312e-03 2.736384e-05
2.212500e+00 3.770177e-03 3.188507e-05
2.227500e+00 3.583140e-03 2.985734e-05
2.242500e+00 3.334291e-03 2.779234e-05
2.257500e+00 3.126070e-03 2.318635e-05
2.272500e+00 2.989811e-03 2.383387e-05
2.287500e+00 2.813656e-03 2.134619e-05
2.302500e+00 2.618005e-03 2.106626e-05
2.317500e+00 2.468853e-03 2.209879e-05
2.332500e+00 2.310631e-03 2.097467e-05
2.347500e+00 2.175685e-03 2.203200e-05
2.362500e+00 2.056136e-03 2.132819e-05
2.377500e+00 1.888928e-03 1.912555e-05
2.392500e+00 1.777454e-03 1.646485e-05
2.407500e+00 1.670616e-03 1.811033e-05
2.422500e+00 1.580022e-03 1.465916e-05
2.437500e+00 1.498845e-03 1.629171e-05
2.452500e+00 1.360612e-03 1.552094e-05
2.467500e+00 1.273541e-03 1.543551e-05
2.482500e+00 1.205342e-03 1.240439e-05
2.497500e+00 1.098030e-03 1.105652e-05
2.512500e+00 1.061595e-03 1.290331e-05
2.527500e+00 9.598409e-04 1.141155e-05
2.542500e+00 9.227792e-04 1.145339e-05
2.557500e+00 8.647813e-04 1.187116e-05
2.572500e+00 7.923569e-04 1.196200e-05
2.587500e+00 7.291559e-04 9.808976e-06
2.602500e+00 6.764412e-04 9.213139e-06
2.617500e+00 6.245737e-04 8.915361e-06
2.632500e+00 5.818027e-04 8.728383e-06
2.647500e+00 5.505544e-04 9.271466e-06
2.662500e+00 5.009627e-04 8.565433e-06
2.677500e+00 4.440084e-04 7.983924e-06
2.692500e+00 4.339525e-04 8.272483e-06
2.707500e+00 4.055646e-04 7.821326e-06
2.722500e+00 3.648908e-04 6.842822e-06
2.737500e+00 3.349927e-04 6.704726e-06
2.752500e+00 3.170667e-04 6.839464e-06
2.767500e+00 2.765121e-04 6.573889e-06
2.782500e+00 2.734018e-04 6.212094e-06
2.797500e+00 2.489209e-04 5.294553e-06
2.812500e+00 2.309814e-04 5.811583e-06
2.827500e+00 2.103550e-04 5.309888e-06
2.842500e+00 1.943523e-04 5.209911e-06
2.857500e+00 1.786731e-04 4.430978e-06
2.872500e+00 1.590664e-04 4.932430e-06
2.887500e+00 1.482555e-04 4.708114e-06
2.902500e+00 1.381628e-04 4.511101e-06
2.917500e+00 1.300144e-04 3.863297e-06
2.932500e+00 1.185704e-04 3.869938e-06
2.947500e+00 1.094282e-04 3.807313e-06
2.962500e+00 9.466162e-05 3.025084e-06
2.977500e+00 9.478738e-05 3.187562e-06
2.992500e+00 8.507168e-05 2.775567e-06
